000188
    1.000000       0.000000    
   0.9883631      0.3796993E-02
   0.9740258      0.8305117E-02
   0.9588166      0.1286665E-01
   0.9428904      0.1738139E-01
   0.9264114      0.2175417E-01
   0.9095349      0.2590099E-01
   0.8923891      0.2975339E-01
   0.8750695      0.3326043E-01
   0.8576443      0.3638655E-01
   0.8401589      0.3910643E-01
   0.8226370      0.4140372E-01
   0.8050914      0.4326903E-01
   0.7875232      0.4469344E-01
   0.7699278      0.4567420E-01
   0.7522944      0.4620985E-01
   0.7346103      0.4629637E-01
   0.7168576      0.4593477E-01
   0.6990187      0.4512388E-01
   0.6810725      0.4386345E-01
   0.6629968      0.4215379E-01
   0.6447698      0.3999447E-01
   0.6263632      0.3738542E-01
   0.6077529      0.3432882E-01
   0.5889092      0.3082392E-01
   0.5698018      0.2687332E-01
   0.5503966      0.2248031E-01
   0.5306622      0.1764945E-01
   0.5105627      0.1238973E-01
   0.4900682      0.6713731E-02
   0.4691562      0.6433479E-03
   0.4478221     -0.5787141E-02
   0.4261039     -0.1252034E-01
   0.4041048     -0.1946672E-01
   0.3820464     -0.2648808E-01
   0.3602738     -0.3339770E-01
   0.3390807     -0.4003096E-01
   0.3186314     -0.4627061E-01
   0.2990146     -0.5204048E-01
   0.2802652     -0.5729270E-01
   0.2623941     -0.6200140E-01
   0.2453963     -0.6615437E-01
   0.2292584     -0.6975470E-01
   0.2139630     -0.7281083E-01
   0.1994851     -0.7534095E-01
   0.1857997     -0.7736900E-01
   0.1728775     -0.7892177E-01
   0.1606873     -0.8002862E-01
   0.1491958     -0.8072146E-01
   0.1383701     -0.8103168E-01
   0.1281758     -0.8099043E-01
   0.1185795     -0.8062848E-01
   0.1095486     -0.7997272E-01
   0.1010506     -0.7905066E-01
   0.9305610E-01 -0.7788733E-01
   0.8553597E-01 -0.7650403E-01
   0.7846346E-01 -0.7492239E-01
   0.7181378E-01 -0.7316144E-01
   0.6556389E-01 -0.7123768E-01
   0.5969275E-01 -0.6916656E-01
   0.5418077E-01 -0.6696220E-01
   0.4901037E-01 -0.6463739E-01
   0.4416544E-01 -0.6220382E-01
   0.3963181E-01 -0.5967187E-01
   0.3539615E-01 -0.5705148E-01
   0.3144619E-01 -0.5435265E-01
   0.2777156E-01 -0.5158342E-01
   0.2436293E-01 -0.4875203E-01
   0.2121151E-01 -0.4586695E-01
   0.1830928E-01 -0.4293601E-01
   0.1564877E-01 -0.3996649E-01
   0.1322319E-01 -0.3696595E-01
   0.1102522E-01 -0.3394279E-01
   0.9048499E-02 -0.3090460E-01
   0.7287824E-02 -0.2785815E-01
   0.5737129E-02 -0.2481129E-01
   0.4388904E-02 -0.2177228E-01
   0.3235105E-02 -0.1874916E-01
   0.2271780E-02 -0.1574855E-01
   0.1492457E-02 -0.1277718E-01
   0.8805758E-03 -0.9844250E-02
   0.4343508E-03 -0.6955070E-02
   0.1581734E-03 -0.4113860E-02
   0.1972834E-04 -0.1327825E-02
   0.3418773E-04  0.1409067E-02
   0.3845172E-03  0.4165120E-02
   0.1042977E-02  0.6927930E-02
   0.2029252E-02  0.9665714E-02
   0.3321940E-02  0.1236284E-01
   0.4894962E-02  0.1501352E-01
   0.6733623E-02  0.1761419E-01
   0.8822048E-02  0.2016912E-01
   0.1115162E-01  0.2268370E-01
   0.1371644E-01  0.2516781E-01
   0.1651653E-01  0.2763029E-01
   0.1955657E-01  0.3007956E-01
   0.2284479E-01  0.3252617E-01
   0.2639364E-01  0.3498068E-01
   0.3022001E-01  0.3745307E-01
   0.3434568E-01  0.3995309E-01
   0.3879712E-01  0.4249167E-01
   0.4360561E-01  0.4508044E-01
   0.4880849E-01  0.4773102E-01
   0.5445034E-01  0.5045506E-01
   0.6058272E-01  0.5326570E-01
   0.6726447E-01  0.5617797E-01
   0.7456388E-01  0.5920418E-01
   0.8255798E-01  0.6235860E-01
   0.9132970E-01  0.6565543E-01
   0.1009677      0.6910489E-01
   0.1115609      0.7271369E-01
   0.1231902      0.7648260E-01
   0.1359182      0.8040387E-01
   0.1497769      0.8445801E-01
   0.1647554      0.8861200E-01
   0.1807989      0.9282040E-01
   0.1978052      0.9702972E-01
   0.2156410      0.1011823    
   0.2341548      0.1052205    
   0.2531982      0.1090931    
   0.2726313      0.1127564    
   0.2923386      0.1161734    
   0.3122249      0.1193171    
   0.3322143      0.1221650    
   0.3522518      0.1247002    
   0.3722949      0.1269099    
   0.3923128      0.1287848    
   0.4122850      0.1303150    
   0.4321962      0.1314963    
   0.4520365      0.1323217    
   0.4718030      0.1327870    
   0.4914907      0.1328903    
   0.5111008      0.1326265    
   0.5306339      0.1319942    
   0.5500938      0.1309904    
   0.5694833      0.1296137    
   0.5888086      0.1278619    
   0.6080731      0.1257348    
   0.6272825      0.1232300    
   0.6464429      0.1203472    
   0.6655602      0.1170850    
   0.6846406      0.1134450    
   0.7036871      0.1094265    
   0.7227046      0.1050299    
   0.7416980      0.1002579    
   0.7606663      0.9511287E-01
   0.7796081      0.8960047E-01
   0.7985165      0.8372682E-01
   0.8173792      0.7750339E-01
   0.8361746      0.7094519E-01
   0.8548657      0.6407750E-01
   0.8733990      0.5693366E-01
   0.8916959      0.4956319E-01
   0.9096456      0.4203283E-01
   0.9271088      0.3443251E-01
   0.9439172      0.2686874E-01
   0.9598898      0.1946536E-01
   0.9748604      0.1234171E-01
   0.9887043      0.5602076E-02
   0.9997530      0.1230000E-03
