  
       XFOIL         Version 6.97
  
 Calculated polar for: 000378                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0866   0.01654   0.00881  -0.1802   0.3600   0.7128
   4.000   1.3085   0.01846   0.01056  -0.1787   0.3161   0.7457
   5.000   1.4181   0.01952   0.01164  -0.1779   0.2962   0.7616
   6.000   1.5247   0.02075   0.01291  -0.1768   0.2772   0.7776
   7.000   1.6272   0.02216   0.01440  -0.1750   0.2593   0.7936
   8.000   1.7234   0.02380   0.01618  -0.1722   0.2423   0.8101
   9.000   1.8098   0.02573   0.01829  -0.1678   0.2263   0.8273
  10.000   1.8809   0.02812   0.02090  -0.1610   0.2117   0.8448
  11.000   1.9449   0.03110   0.02414  -0.1538   0.1976   0.8636
  12.000   1.9949   0.03483   0.02818  -0.1455   0.1820   0.8850
  13.000   2.0294   0.03986   0.03357  -0.1369   0.1664   0.9093
