  
       XFOIL         Version 6.97
  
 Calculated polar for: 000264                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9538   0.01576   0.00807  -0.1417   0.4490   0.3554
   3.000   1.0545   0.01673   0.00894  -0.1397   0.4105   0.3894
   4.000   1.1466   0.01799   0.01020  -0.1368   0.3762   0.4275
   5.000   1.2282   0.01987   0.01202  -0.1329   0.3472   0.4695
   6.000   1.3069   0.02219   0.01443  -0.1295   0.3217   0.5188
   7.000   1.3801   0.02512   0.01741  -0.1263   0.3001   0.5789
   8.000   1.4495   0.02845   0.02094  -0.1231   0.2813   0.6629
   9.000   1.5039   0.03176   0.02479  -0.1180   0.2652   1.0001
  10.000   1.5631   0.03654   0.02950  -0.1154   0.2507   1.0001
  11.000   1.6166   0.04194   0.03493  -0.1130   0.2378   1.0001
  12.000   1.6657   0.04801   0.04102  -0.1108   0.2261   1.0001
  13.000   1.7111   0.05464   0.04767  -0.1090   0.2156   1.0001
  14.000   1.7578   0.06126   0.05425  -0.1076   0.2057   1.0001
  15.000   1.7791   0.07127   0.06457  -0.1073   0.1968   1.0001
