  
       XFOIL         Version 6.97
  
 Calculated polar for: 000042                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9213   0.04372   0.03820  -0.1262   0.4422   0.1294
   4.000   1.1213   0.03662   0.03073  -0.1343   0.3991   0.1483
   6.000   1.3607   0.03183   0.02527  -0.1461   0.3597   0.1671
   9.000   1.6315   0.03213   0.02422  -0.1430   0.3108   0.1967
  10.000   1.6911   0.03538   0.02736  -0.1376   0.2964   0.2103
  11.000   1.7340   0.04008   0.03222  -0.1316   0.2834   0.2237
  12.000   1.7754   0.04543   0.03771  -0.1266   0.2708   0.2382
  13.000   1.8157   0.05123   0.04357  -0.1221   0.2592   0.2542
  14.000   1.8490   0.05804   0.05047  -0.1183   0.2478   0.2717
  15.000   1.8606   0.06762   0.06037  -0.1153   0.2368   0.2890
