  
       XFOIL         Version 6.97
  
 Calculated polar for: 000068                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4849   0.01846   0.00921  -0.0670   0.2290   0.1950
   3.000   0.6001   0.01890   0.00964  -0.0646   0.2159   0.2087
   4.000   0.7144   0.01933   0.01011  -0.0622   0.2040   0.2261
   5.000   0.8277   0.01986   0.01069  -0.0596   0.1929   0.2469
   6.000   0.9393   0.02046   0.01159  -0.0568   0.1827   0.2756
   7.000   1.0487   0.02161   0.01299  -0.0539   0.1733   0.3160
  10.000   1.3426   0.02532   0.01839  -0.0398   0.1500   1.0001
  11.000   1.4337   0.02803   0.02120  -0.0352   0.1433   1.0001
  12.000   1.5232   0.03072   0.02375  -0.0306   0.1374   1.0001
  13.000   1.0847   0.10174   0.09779  -0.0596   0.1255   1.0001
  14.000   1.1931   0.09841   0.09424  -0.0539   0.1236   1.0001
  15.000   1.2312   0.10667   0.10238  -0.0554   0.1197   1.0001
