  
       XFOIL         Version 6.97
  
 Calculated polar for: 000288                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4200   0.01592   0.00966  -0.3057   0.6902   0.2904
   3.000   1.5338   0.01634   0.01011  -0.3052   0.6636   0.3082
   4.000   1.6432   0.01690   0.01069  -0.3037   0.6345   0.3269
   5.000   1.7459   0.01773   0.01147  -0.3009   0.6021   0.3464
   6.000   1.8322   0.01900   0.01269  -0.2949   0.5641   0.3652
   7.000   1.8902   0.02096   0.01471  -0.2840   0.5239   0.3830
   8.000   1.9428   0.02391   0.01774  -0.2733   0.4802   0.4009
   9.000   1.9830   0.02820   0.02205  -0.2618   0.4310   0.4193
  10.000   2.0087   0.03431   0.02810  -0.2498   0.3766   0.4374
  11.000   2.0175   0.04283   0.03651  -0.2377   0.3165   0.4555
  12.000   2.0130   0.05403   0.04757  -0.2268   0.2558   0.4726
  13.000   2.0019   0.06728   0.06074  -0.2178   0.2032   0.4895
  14.000   1.9918   0.08148   0.07497  -0.2112   0.1632   0.5078
  15.000   1.9831   0.09607   0.08964  -0.2065   0.1353   0.5274
