  
       XFOIL         Version 6.97
  
 Calculated polar for: 000376                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5855   0.01516   0.00788  -0.0701   0.5049   0.8203
   3.000   0.7037   0.01529   0.00792  -0.0737   0.4883   0.8285
   4.000   0.8110   0.01565   0.00835  -0.0741   0.4732   0.8353
   5.000   0.9277   0.01613   0.00892  -0.0773   0.4590   0.8438
   6.000   1.0349   0.01676   0.00976  -0.0779   0.4453   0.8519
   7.000   1.1260   0.01659   0.00986  -0.0752   0.4176   0.8613
   8.000   1.2089   0.01664   0.01024  -0.0709   0.3816   0.8726
   9.000   1.2131   0.02039   0.01292  -0.0537   0.1329   0.8855
  10.000   1.2022   0.02718   0.01958  -0.0380   0.0421   0.8989
  11.000   1.1895   0.03602   0.02895  -0.0286   0.0349   0.9133
  12.000   1.1802   0.04849   0.04190  -0.0276   0.0304   0.9281
  13.000   1.1654   0.06060   0.05433  -0.0250   0.0276   0.9452
  14.000   1.1779   0.06846   0.06254  -0.0215   0.0244   0.9996
  15.000   1.2356   0.07365   0.06792  -0.0182   0.0215   1.0001
