  
       XFOIL         Version 6.97
  
 Calculated polar for: 000244                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4379   0.01456   0.00745  -0.2998   0.7122   0.2398
   3.000   1.5455   0.01502   0.00821  -0.3003   0.6986   0.2957
   4.000   1.6548   0.01522   0.00884  -0.3009   0.6810   0.4155
   5.000   1.7388   0.01490   0.00921  -0.2956   0.6465   1.0001
   6.000   1.7983   0.01590   0.01026  -0.2853   0.5901   1.0001
   8.000   1.6134   0.04311   0.03487  -0.2272   0.0809   1.0001
   9.000   1.6081   0.05487   0.04678  -0.2163   0.0458   1.0001
  10.000   1.6060   0.06716   0.05942  -0.2074   0.0364   1.0001
  11.000   1.6016   0.07954   0.07206  -0.1984   0.0309   1.0001
  12.000   1.6359   0.08687   0.07967  -0.1918   0.0264   1.0001
  15.000   1.7897   0.10323   0.09777  -0.1716   0.0154   1.0001
