  
       XFOIL         Version 6.97
  
 Calculated polar for: 000148                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1375   0.01441   0.00709  -0.1779   0.5440   0.3600
   3.000   1.2485   0.01485   0.00749  -0.1774   0.5166   0.3859
   4.000   1.3570   0.01547   0.00803  -0.1766   0.4888   0.4119
   5.000   1.4615   0.01626   0.00890  -0.1756   0.4583   0.4400
   6.000   1.5609   0.01736   0.01001  -0.1740   0.4272   0.4704
   7.000   1.6512   0.01887   0.01151  -0.1713   0.3953   0.5044
   8.000   1.7257   0.02083   0.01360  -0.1668   0.3635   0.5434
   9.000   1.7849   0.02386   0.01682  -0.1615   0.3334   0.5958
  10.000   1.8284   0.02788   0.02123  -0.1555   0.3056   1.0001
  11.000   1.8673   0.03364   0.02705  -0.1507   0.2792   1.0001
  12.000   1.8937   0.04088   0.03427  -0.1459   0.2556   1.0001
  13.000   1.9139   0.04942   0.04302  -0.1422   0.2331   1.0001
  14.000   1.9227   0.06001   0.05370  -0.1396   0.2111   1.0001
