  
       XFOIL         Version 6.97
  
 Calculated polar for: 000114                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7016   0.01930   0.01066  -0.1749   0.2110   0.3032
   3.000   0.8076   0.02040   0.01169  -0.1719   0.1856   0.3160
   4.000   0.9155   0.02153   0.01274  -0.1692   0.1658   0.3288
   5.000   1.0251   0.02285   0.01390  -0.1669   0.1495   0.3435
   6.000   1.1310   0.02447   0.01548  -0.1637   0.1362   0.3585
   7.000   1.2349   0.02609   0.01716  -0.1602   0.1250   0.3739
   8.000   1.3368   0.02790   0.01904  -0.1564   0.1153   0.3904
   9.000   1.4335   0.03015   0.02138  -0.1518   0.1068   0.4075
  10.000   1.5236   0.03276   0.02422  -0.1463   0.0996   0.4256
  11.000   1.6068   0.03580   0.02743  -0.1401   0.0936   0.4440
  12.000   1.6776   0.03900   0.03079  -0.1325   0.0881   0.4630
  13.000   1.7309   0.04367   0.03594  -0.1232   0.0834   0.4820
  14.000   1.7818   0.04859   0.04102  -0.1146   0.0794   0.5027
  15.000   1.7930   0.05619   0.04932  -0.1038   0.0759   0.5213
