  
       XFOIL         Version 6.97
  
 Calculated polar for: 000034                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9915   0.01565   0.00745  -0.1263   0.4296   0.3928
   3.000   1.0989   0.01603   0.00806  -0.1252   0.4138   0.5121
   4.000   1.2081   0.01587   0.00872  -0.1246   0.3989   1.0001
   5.000   1.3101   0.01694   0.00966  -0.1229   0.3845   1.0001
   6.000   1.4091   0.01816   0.01079  -0.1210   0.3706   1.0001
   7.000   1.5047   0.01951   0.01206  -0.1188   0.3572   1.0001
   8.000   1.5943   0.02096   0.01344  -0.1160   0.3438   1.0001
   9.000   1.6649   0.02267   0.01534  -0.1105   0.3310   1.0001
  10.000   1.7286   0.02501   0.01781  -0.1049   0.3184   1.0001
  11.000   1.7860   0.02795   0.02086  -0.0998   0.3063   1.0001
  12.000   1.8409   0.03143   0.02438  -0.0955   0.2937   1.0001
  13.000   1.8582   0.03760   0.03087  -0.0905   0.2800   1.0001
  14.000   1.8652   0.04597   0.03950  -0.0874   0.2647   1.0001
  15.000   1.8624   0.05660   0.05044  -0.0861   0.2508   1.0001
