  
       XFOIL         Version 6.97
  
 Calculated polar for: 000340                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.4534   0.01993   0.01217  -0.2407   0.4059   0.1691
   4.000   1.5371   0.02164   0.01354  -0.2351   0.3672   0.1843
   5.000   1.6199   0.02343   0.01521  -0.2296   0.3358   0.2014
   6.000   1.6953   0.02578   0.01742  -0.2234   0.3096   0.2201
   7.000   1.7667   0.02855   0.02011  -0.2169   0.2871   0.2407
   8.000   1.8340   0.03169   0.02329  -0.2104   0.2680   0.2633
   9.000   1.8948   0.03540   0.02706  -0.2035   0.2510   0.2886
  10.000   1.9501   0.03972   0.03149  -0.1968   0.2361   0.3176
  11.000   1.9998   0.04472   0.03676  -0.1903   0.2229   0.3505
  12.000   2.0431   0.05056   0.04283  -0.1839   0.2109   0.3920
  13.000   2.0798   0.05731   0.04981  -0.1780   0.1999   0.4541
  14.000   2.1113   0.06439   0.05729  -0.1725   0.1896   1.0001
  15.000   2.1285   0.07405   0.06730  -0.1682   0.1807   1.0001
