  
       XFOIL         Version 6.97
  
 Calculated polar for: 000326                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.3633   0.01817   0.00954  -0.2185   0.3904   0.1809
   4.000   1.4799   0.01893   0.01024  -0.2182   0.3777   0.2092
   5.000   1.5949   0.01949   0.01104  -0.2177   0.3651   0.2472
   6.000   1.7089   0.02048   0.01236  -0.2173   0.3527   0.3099
   7.000   1.8167   0.02108   0.01377  -0.2157   0.3406   1.0001
   8.000   1.9203   0.02232   0.01509  -0.2132   0.3279   1.0001
   9.000   2.0187   0.02392   0.01690  -0.2100   0.3148   1.0001
  10.000   2.1106   0.02548   0.01864  -0.2057   0.3000   1.0001
  11.000   2.1912   0.02708   0.02045  -0.1995   0.2824   1.0001
  12.000   2.2535   0.02937   0.02304  -0.1904   0.2657   1.0001
  13.000   2.2920   0.03273   0.02673  -0.1783   0.2478   1.0001
  14.000   2.3108   0.03823   0.03253  -0.1659   0.2288   1.0001
  15.000   2.2998   0.04823   0.04304  -0.1559   0.2070   1.0001
