  
       XFOIL         Version 6.97
  
 Calculated polar for: 000206                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1638   0.01738   0.00918  -0.1546   0.5198   0.1197
   3.000   1.2577   0.01754   0.00931  -0.1518   0.5028   0.1445
   4.000   1.3465   0.01795   0.00971  -0.1484   0.4860   0.1729
   5.000   1.4265   0.01859   0.01041  -0.1436   0.4696   0.2062
   6.000   1.5036   0.01961   0.01151  -0.1389   0.4533   0.2499
   7.000   1.5754   0.02087   0.01297  -0.1341   0.4371   0.3333
   8.000   1.6462   0.02203   0.01492  -0.1299   0.4208   1.0001
   9.000   1.7034   0.02449   0.01738  -0.1243   0.4046   1.0001
  10.000   1.7539   0.02757   0.02052  -0.1188   0.3884   1.0001
  11.000   1.7968   0.03142   0.02447  -0.1134   0.3721   1.0001
  12.000   1.8110   0.03742   0.03054  -0.1068   0.3489   1.0001
  14.000   1.8124   0.05557   0.04898  -0.0974   0.3000   1.0001
  15.000   1.8024   0.06721   0.06080  -0.0945   0.2753   1.0001
