  
       XFOIL         Version 6.97
  
 Calculated polar for: 000210                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8956   0.01500   0.00626  -0.1416   0.4515   0.1682
   3.000   1.0276   0.01512   0.00656  -0.1467   0.4353   0.2306
   4.000   1.1367   0.01594   0.00859  -0.1453   0.4205   0.7989
   5.000   1.2229   0.01713   0.00995  -0.1388   0.4073   0.8278
   6.000   1.3175   0.01812   0.01108  -0.1348   0.3942   0.8483
   7.000   1.4175   0.01908   0.01219  -0.1325   0.3805   0.8660
   8.000   1.5234   0.01920   0.01258  -0.1322   0.3551   0.8711
   9.000   1.6201   0.01955   0.01320  -0.1301   0.3250   0.8766
  10.000   1.7162   0.02055   0.01444  -0.1285   0.2828   0.8833
  11.000   1.7332   0.02588   0.01902  -0.1143   0.1209   0.8900
  12.000   1.7067   0.03566   0.02872  -0.0983   0.0603   0.8966
  13.000   1.6690   0.05146   0.04510  -0.0944   0.0502   0.9028
  14.000   1.6096   0.07529   0.06947  -0.0999   0.0458   0.9080
  15.000   1.5696   0.09538   0.08995  -0.1038   0.0417   0.9119
