  
       XFOIL         Version 6.97
  
 Calculated polar for: 000308                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1374   0.01817   0.00931  -0.1737   0.2859   0.3969
   3.000   1.2445   0.01925   0.01035  -0.1719   0.2707   0.4415
   4.000   1.3499   0.02050   0.01156  -0.1701   0.2562   0.4908
   5.000   1.4497   0.02149   0.01277  -0.1672   0.2446   0.5501
   6.000   1.5476   0.02293   0.01446  -0.1645   0.2335   0.6386
   7.000   1.6338   0.02425   0.01609  -0.1597   0.2232   1.0001
   8.000   1.7129   0.02605   0.01798  -0.1540   0.2145   1.0001
   9.000   1.7892   0.02854   0.02049  -0.1486   0.2061   1.0001
  10.000   1.8546   0.03112   0.02320  -0.1419   0.1986   1.0001
  11.000   1.9133   0.03462   0.02687  -0.1352   0.1915   1.0001
  12.000   1.9606   0.03853   0.03101  -0.1279   0.1851   1.0001
  13.000   1.9938   0.04384   0.03658  -0.1207   0.1783   1.0001
  14.000   2.0110   0.05033   0.04328  -0.1143   0.1703   1.0001
  15.000   2.0058   0.06090   0.05434  -0.1105   0.1631   1.0001
