  
       XFOIL         Version 6.97
  
 Calculated polar for: 000060                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3589   0.02328   0.01767  -0.3091   0.6961   0.1393
   4.000   1.6124   0.01847   0.01215  -0.3176   0.6483   0.1706
   5.000   1.6448   0.01925   0.01283  -0.3022   0.5958   0.1831
   7.000   1.4259   0.05112   0.04231  -0.2445   0.0765   0.1877
   8.000   1.4344   0.06233   0.05347  -0.2356   0.0433   0.1986
   9.000   1.4491   0.07330   0.06463  -0.2279   0.0358   0.2112
  10.000   1.4658   0.08422   0.07574  -0.2211   0.0305   0.2251
  11.000   1.4925   0.09354   0.08520  -0.2147   0.0272   0.2407
  12.000   1.5422   0.09880   0.09053  -0.2083   0.0247   0.2619
  13.000   1.6137   0.10054   0.09230  -0.2022   0.0218   0.2886
  14.000   1.7212   0.09814   0.09040  -0.1950   0.0207   0.3272
