  
       XFOIL         Version 6.97
  
 Calculated polar for: 000246                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7973   0.01283   0.00648  -0.1521   0.5771   0.7799
   3.000   0.9021   0.01375   0.00738  -0.1495   0.5555   0.8069
   4.000   1.0019   0.01423   0.00798  -0.1461   0.5251   0.8287
   6.000   1.1634   0.01771   0.01009  -0.1348   0.1880   0.8586
   7.000   1.1974   0.02302   0.01479  -0.1224   0.0387   0.8689
   9.000   1.2652   0.03451   0.02674  -0.1040   0.0272   0.8906
  10.000   1.2987   0.04180   0.03427  -0.0978   0.0244   0.9021
  11.000   1.3453   0.04853   0.04131  -0.0924   0.0218   0.9128
  12.000   1.4314   0.05388   0.04673  -0.0880   0.0203   0.9243
  13.000   1.4930   0.06359   0.05724  -0.0831   0.0201   0.9380
