  
       XFOIL         Version 6.97
  
 Calculated polar for: 000212                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0576   0.02631   0.01889  -0.2154   0.2973   0.2038
   3.000   1.0878   0.02945   0.02229  -0.1945   0.2809   0.2044
   4.000   1.1358   0.03245   0.02545  -0.1787   0.2657   0.2056
   5.000   1.4637   0.02820   0.02003  -0.2304   0.2419   0.2417
   6.000   1.5682   0.03007   0.02188  -0.2281   0.2292   0.2536
   7.000   1.6700   0.03237   0.02400  -0.2258   0.2177   0.2678
   8.000   1.7528   0.03507   0.02678  -0.2202   0.2083   0.2812
   9.000   1.8345   0.03829   0.03009  -0.2149   0.1995   0.2951
  10.000   1.9104   0.04194   0.03366  -0.2096   0.1915   0.3113
  11.000   1.9713   0.04652   0.03851  -0.2026   0.1844   0.3267
  12.000   2.0306   0.05151   0.04353  -0.1965   0.1780   0.3430
  13.000   2.0734   0.05808   0.05038  -0.1897   0.1720   0.3597
  14.000   2.1133   0.06518   0.05767  -0.1840   0.1665   0.3770
  15.000   2.1421   0.07412   0.06688  -0.1792   0.1612   0.3949
