  
       XFOIL         Version 6.97
  
 Calculated polar for: 000078                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.5378   0.01844   0.01046  -0.2509   0.4695   0.2702
   3.000   1.6412   0.01953   0.01152  -0.2496   0.4489   0.3039
   4.000   1.7374   0.02084   0.01282  -0.2473   0.4292   0.3391
   5.000   1.8231   0.02250   0.01449  -0.2436   0.4102   0.3768
   6.000   1.8934   0.02468   0.01674  -0.2378   0.3922   0.4170
   7.000   1.9592   0.02752   0.01970  -0.2325   0.3746   0.4634
   8.000   2.0151   0.03127   0.02369  -0.2269   0.3580   0.5243
   9.000   2.0604   0.03557   0.02859  -0.2209   0.3423   1.0001
  10.000   2.0991   0.04156   0.03466  -0.2154   0.3267   1.0001
  11.000   2.1240   0.04913   0.04235  -0.2100   0.3101   1.0001
  12.000   2.1317   0.05932   0.05261  -0.2054   0.2901   1.0001
  13.000   2.1376   0.07058   0.06401  -0.2020   0.2726   1.0001
  14.000   2.1372   0.08323   0.07686  -0.1997   0.2563   1.0001
  15.000   2.1258   0.09781   0.09166  -0.1987   0.2392   1.0001
