  
       XFOIL         Version 6.97
  
 Calculated polar for: 000120                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0710   0.02062   0.01379  -0.2302   0.6178   0.1767
   3.000   1.1699   0.02031   0.01336  -0.2279   0.6042   0.1866
   4.000   1.2852   0.02020   0.01305  -0.2282   0.5922   0.1984
   5.000   1.3750   0.02045   0.01328  -0.2238   0.5788   0.2105
   6.000   1.4605   0.02123   0.01418  -0.2187   0.5658   0.2229
   7.000   1.5756   0.02165   0.01454  -0.2187   0.5534   0.2388
   8.000   1.6342   0.02309   0.01621  -0.2097   0.5395   0.2529
   9.000   1.7066   0.02474   0.01800  -0.2034   0.5260   0.2702
  10.000   1.7942   0.02590   0.01921  -0.1993   0.5118   0.2910
  11.000   1.8150   0.02904   0.02252  -0.1865   0.4890   0.3082
  12.000   1.8338   0.03338   0.02705  -0.1754   0.4638   0.3279
  13.000   1.8670   0.03807   0.03185  -0.1671   0.4403   0.3518
  14.000   1.8705   0.04610   0.04020  -0.1581   0.4142   0.3762
  15.000   1.8800   0.05458   0.04883  -0.1507   0.3840   0.4076
