  
       XFOIL         Version 6.97
  
 Calculated polar for: 000370                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1630   0.01649   0.00863  -0.2165   0.4299   0.3756
   3.000   1.2651   0.01774   0.00972  -0.2139   0.3936   0.4131
   5.000   1.4511   0.02064   0.01262  -0.2056   0.3361   0.4931
   6.000   1.5382   0.02256   0.01456  -0.2009   0.3122   0.5351
   7.000   1.6208   0.02483   0.01685  -0.1957   0.2907   0.5790
   8.000   1.6971   0.02739   0.01954  -0.1900   0.2718   0.6246
   9.000   1.7669   0.03046   0.02276  -0.1839   0.2545   0.6723
  10.000   1.8302   0.03415   0.02658  -0.1776   0.2387   0.7253
  11.000   1.8847   0.03851   0.03121  -0.1711   0.2245   0.7885
  12.000   1.9241   0.04336   0.03645  -0.1634   0.2120   1.0001
  13.000   1.9649   0.05001   0.04324  -0.1581   0.2002   1.0001
  14.000   1.9954   0.05795   0.05133  -0.1533   0.1893   1.0001
  15.000   2.0188   0.06710   0.06061  -0.1495   0.1791   1.0001
