  
       XFOIL         Version 6.97
  
 Calculated polar for: 000392                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8106   0.01289   0.00564  -0.1236   0.5378   0.2812
   3.000   0.9230   0.01324   0.00591  -0.1220   0.4863   0.3050
   4.000   1.0328   0.01391   0.00643  -0.1202   0.4296   0.3306
   5.000   1.1394   0.01496   0.00726  -0.1184   0.3716   0.3579
   6.000   1.2413   0.01632   0.00848  -0.1161   0.3187   0.3876
   7.000   1.3398   0.01794   0.01003  -0.1136   0.2743   0.4217
   8.000   1.4309   0.01987   0.01198  -0.1105   0.2387   0.4611
   9.000   1.5101   0.02225   0.01446  -0.1062   0.2109   0.5104
  11.000   1.6274   0.02938   0.02217  -0.0961   0.1703   1.0001
  12.000   1.6763   0.03473   0.02763  -0.0921   0.1552   1.0001
  13.000   1.7165   0.04134   0.03435  -0.0888   0.1422   1.0001
  14.000   1.7464   0.04917   0.04233  -0.0859   0.1312   1.0001
  15.000   1.7701   0.05823   0.05155  -0.0841   0.1215   1.0001
