  
       XFOIL         Version 6.97
  
 Calculated polar for: 000342                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3993   0.01749   0.01052  -0.2645   0.5601   0.1875
   3.000   1.5106   0.01800   0.01082  -0.2635   0.5297   0.2028
   4.000   1.6135   0.01878   0.01156  -0.2611   0.4985   0.2196
   5.000   1.7068   0.02000   0.01263  -0.2571   0.4670   0.2379
   6.000   1.7797   0.02171   0.01435  -0.2498   0.4363   0.2567
   7.000   1.8462   0.02429   0.01686  -0.2425   0.4060   0.2772
   8.000   1.9053   0.02769   0.02030  -0.2350   0.3769   0.2996
   9.000   1.9546   0.03218   0.02481  -0.2273   0.3487   0.3240
  10.000   1.9960   0.03780   0.03046  -0.2197   0.3228   0.3509
  11.000   2.0312   0.04452   0.03737  -0.2129   0.2982   0.3813
  12.000   2.0588   0.05260   0.04556  -0.2065   0.2756   0.4180
  13.000   2.0822   0.06169   0.05477  -0.2011   0.2548   0.4656
  14.000   2.1001   0.07186   0.06526  -0.1966   0.2363   0.5621
  15.000   2.1106   0.08274   0.07653  -0.1925   0.2193   1.0001
