  
       XFOIL         Version 6.97
  
 Calculated polar for: 000280                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.6471   0.01663   0.01031  -0.3071   0.6125   0.1710
   3.000   1.7360   0.01783   0.01116  -0.3022   0.5554   0.1889
   4.000   1.7942   0.02004   0.01302  -0.2920   0.4932   0.2064
   5.000   1.8474   0.02331   0.01598  -0.2822   0.4335   0.2250
   6.000   1.8975   0.02738   0.01983  -0.2728   0.3836   0.2452
   7.000   1.9453   0.03209   0.02440  -0.2641   0.3436   0.2671
   8.000   1.9892   0.03753   0.02973  -0.2557   0.3113   0.2912
   9.000   2.0347   0.04316   0.03539  -0.2482   0.2854   0.3179
  10.000   2.0764   0.04954   0.04189  -0.2413   0.2632   0.3472
  11.000   2.1139   0.05661   0.04908  -0.2347   0.2444   0.3816
  12.000   2.1477   0.06421   0.05685  -0.2286   0.2281   0.4243
  13.000   2.1777   0.07249   0.06536  -0.2231   0.2138   0.4867
  14.000   2.2036   0.08112   0.07439  -0.2182   0.2011   1.0001
  15.000   2.2264   0.09026   0.08360  -0.2138   0.1894   1.0001
