  
       XFOIL         Version 6.97
  
 Calculated polar for: 000244                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4452   0.01467   0.00753  -0.3012   0.7112   0.2390
   3.000   1.5533   0.01514   0.00830  -0.3016   0.6975   0.2947
   4.000   1.6599   0.01544   0.00908  -0.3016   0.6794   0.4076
   5.000   1.7455   0.01506   0.00938  -0.2964   0.6447   1.0001
   6.000   1.8015   0.01613   0.01051  -0.2853   0.5877   1.0001
   8.000   1.6129   0.04409   0.03591  -0.2272   0.0808   1.0001
   9.000   1.6069   0.05608   0.04805  -0.2164   0.0459   1.0001
  11.000   1.6005   0.08092   0.07349  -0.1984   0.0310   1.0001
  12.000   1.6363   0.08806   0.08092  -0.1917   0.0264   1.0001
  15.000   1.5266   0.10227   0.09744  -0.1376   0.0190   1.0001
