  
       XFOIL         Version 6.97
  
 Calculated polar for: 000232                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9685   0.02117   0.01208  -0.1723   0.1961   0.4492
   3.000   1.0786   0.02208   0.01308  -0.1710   0.1850   0.4596
   6.000   1.4090   0.02655   0.01772  -0.1685   0.1576   0.4971
   7.000   1.5148   0.02878   0.01995  -0.1673   0.1503   0.5120
   8.000   1.5899   0.02929   0.02051  -0.1604   0.1380   0.5241
   9.000   1.6592   0.03034   0.02184  -0.1528   0.1290   0.5380
  10.000   1.7349   0.03208   0.02376  -0.1471   0.1190   0.5529
  11.000   1.8072   0.03422   0.02609  -0.1413   0.1077   0.5690
  12.000   1.8731   0.03717   0.02921  -0.1354   0.0948   0.5840
  13.000   1.9266   0.04143   0.03370  -0.1287   0.0791   0.6006
  14.000   1.9399   0.04957   0.04200  -0.1197   0.0549   0.6151
  15.000   1.8316   0.07323   0.06629  -0.1122   0.0248   0.6221
