  
       XFOIL         Version 6.97
  
 Calculated polar for: 000226                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1239   0.01236   0.00681  -0.2320   0.7821   0.3895
   3.000   1.2243   0.01236   0.00636  -0.2270   0.6428   0.4151
   4.000   1.2335   0.01809   0.00991  -0.2078   0.2860   0.4337
   5.000   1.3058   0.02080   0.01230  -0.2006   0.2213   0.4591
   6.000   1.3823   0.02336   0.01479  -0.1944   0.1864   0.4857
   7.000   1.4560   0.02628   0.01768  -0.1881   0.1618   0.5143
   8.000   1.5319   0.02912   0.02066  -0.1823   0.1431   0.5460
   9.000   1.6038   0.03237   0.02405  -0.1764   0.1280   0.5821
  10.000   1.6721   0.03599   0.02788  -0.1703   0.1156   0.6248
  11.000   1.7371   0.04006   0.03223  -0.1644   0.1051   0.6868
  12.000   1.7909   0.04427   0.03689  -0.1571   0.0966   1.0001
  13.000   1.8417   0.04966   0.04235  -0.1505   0.0891   1.0001
  14.000   1.8825   0.05588   0.04881  -0.1440   0.0826   1.0001
  15.000   1.9145   0.06343   0.05675  -0.1376   0.0771   1.0001
