000028
1.000000  	0.000000  
0.999753  	-0.000026 
0.999013  	-0.000101 
0.997781  	-0.000225 
0.996057  	-0.000394 
0.993844  	-0.000602 
0.991144  	-0.000843 
0.987958  	-0.001110 
0.984292  	-0.001394 
0.980147  	-0.001685 
0.975528  	-0.001973 
0.970440  	-0.002246 
0.964888  	-0.002492 
0.958877  	-0.002698 
0.952414  	-0.002852 
0.945503  	-0.002941 
0.938153  	-0.002950 
0.930371  	-0.002868 
0.922164  	-0.002683 
0.913540  	-0.002381 
0.904508  	-0.001952 
0.895078  	-0.001386 
0.885257  	-0.000673 
0.875056  	0.000194  
0.864484  	0.001221  
0.853553  	0.002414  
0.842274  	0.003775  
0.830656  	0.005306  
0.818712  	0.007006  
0.806454  	0.008873  
0.793893  	0.010901  
0.781042  	0.013084  
0.767913  	0.015413  
0.754521  	0.017877  
0.740877  	0.020463  
0.726995  	0.023157  
0.712890  	0.025940  
0.698574  	0.028795  
0.684062  	0.031702  
0.669369  	0.034639  
0.654508  	0.037582  
0.639496  	0.040509  
0.624345  	0.043395  
0.609072  	0.046213  
0.593691  	0.048940  
0.578217  	0.051549  
0.562667  	0.054016  
0.547054  	0.056315  
0.531395  	0.058424  
0.515705  	0.060320  
0.500000  	0.061981  
0.484295  	0.063389  
0.468605  	0.064526  
0.452946  	0.065377  
0.437333  	0.065931  
0.421783  	0.066176  
0.406309  	0.066106  
0.390928  	0.065717  
0.375655  	0.065008  
0.360504  	0.063981  
0.345492  	0.062642  
0.330631  	0.060999  
0.315938  	0.059064  
0.301426  	0.056852  
0.287110  	0.054381  
0.273005  	0.051672  
0.259123  	0.048747  
0.245479  	0.045632  
0.232087  	0.042354  
0.218958  	0.038945  
0.206107  	0.035433  
0.193546  	0.031852  
0.181288  	0.028233  
0.169344  	0.024611  
0.157726  	0.021019  
0.146447  	0.017488  
0.135516  	0.014052  
0.124944  	0.010741  
0.114743  	0.007584  
0.104922  	0.004609  
0.095492  	0.001840  
0.086460  	-0.000700 
0.077836  	-0.002991 
0.069629  	-0.005016 
0.061847  	-0.006764 
0.054497  	-0.008224 
0.047586  	-0.009390 
0.041123  	-0.010260 
0.035112  	-0.010835 
0.029560  	-0.011120 
0.024472  	-0.011126 
0.019853  	-0.010863 
0.015708  	-0.010348 
0.012042  	-0.009601 
0.008856  	-0.008642 
0.006156  	-0.007498 
0.003943  	-0.006194 
0.002219  	-0.004761 
0.000987  	-0.003230 
0.000247  	-0.001632 
0.000000  	0.000000  
0.000247  	0.006760  
0.000987  	0.013506  
0.002219  	0.020225  
0.003943  	0.026905  
0.006156  	0.033532  
0.008856  	0.040093  
0.012042  	0.046575  
0.015708  	0.052964  
0.019853  	0.059249  
0.024472  	0.065415  
0.029560  	0.071451  
0.035112  	0.077343  
0.041123  	0.083081  
0.047586  	0.088651  
0.054497  	0.094043  
0.061847  	0.099244  
0.069629  	0.104243  
0.077836  	0.109031  
0.086460  	0.113597  
0.095492  	0.117931  
0.104922  	0.122024  
0.114743  	0.125868  
0.124944  	0.129456  
0.135516  	0.132780  
0.146447  	0.135834  
0.157726  	0.138612  
0.169344  	0.141110  
0.181288  	0.143324  
0.193546  	0.145252  
0.206107  	0.146891  
0.218958  	0.148241  
0.232087  	0.149302  
0.245479  	0.150075  
0.259123  	0.150562  
0.273005  	0.150766  
0.287110  	0.150691  
0.301426  	0.150343  
0.315938  	0.149726  
0.330631  	0.148849  
0.345492  	0.147719  
0.360504  	0.146345  
0.375655  	0.144735  
0.390928  	0.142900  
0.406309  	0.140851  
0.421783  	0.138599  
0.437333  	0.136155  
0.452946  	0.133532  
0.468605  	0.130743  
0.484295  	0.127801  
0.500000  	0.124717  
0.515705  	0.121507  
0.531395  	0.118183  
0.547054  	0.114758  
0.562667  	0.111245  
0.578217  	0.107659  
0.593691  	0.104010  
0.609072  	0.100313  
0.624345  	0.096579  
0.639496  	0.092821  
0.654508  	0.089049  
0.669369  	0.085275  
0.684062  	0.081508  
0.698574  	0.077761  
0.712890  	0.074040  
0.726995  	0.070357  
0.740877  	0.066718  
0.754521  	0.063132  
0.767913  	0.059607  
0.781042  	0.056148  
0.793893  	0.052762  
0.806454  	0.049454  
0.818712  	0.046231  
0.830656  	0.043095  
0.842274  	0.040052  
0.853553  	0.037106  
0.864484  	0.034259  
0.875056  	0.031515  
0.885257  	0.028876  
0.895078  	0.026345  
0.904508  	0.023923  
0.913540  	0.021613  
0.922164  	0.019415  
0.930371  	0.017332  
0.938153  	0.015364  
0.945503  	0.013512  
0.952414  	0.011777  
0.958877  	0.010159  
0.964888  	0.008660  
0.970440  	0.007280  
0.975528  	0.006018  
0.980147  	0.004876  
0.984292  	0.003854  
0.987958  	0.002951  
0.991144  	0.002168  
0.993844  	0.001506  
0.996057  	0.000964  
0.997781  	0.000542  
0.999013  	0.000241  
0.999753  	0.000060  
