000001
 1.000000    -0.000000
 0.975000    0.001922
 0.950000    0.003693
 0.925000    0.005324
 0.900001    0.006824
 0.875003    0.008203
 0.850006    0.009472
 0.825013    0.010640
 0.800026    0.011716
 0.775047    0.012711
 0.750080    0.013632
 0.725129    0.014489
 0.700199    0.015291
 0.675297    0.016045
 0.650430    0.016760
 0.625608    0.017440
 0.600839    0.018095
 0.576136    0.018727
 0.551512    0.019344
 0.526981    0.019948
 0.502560    0.020544
 0.478267    0.021133
 0.454123    0.021717
 0.430149    0.022296
 0.406370    0.022871
 0.382813    0.023438
 0.359505    0.023994
 0.336479    0.024537
 0.313768    0.025059
 0.291409    0.025555
 0.269440    0.026016
 0.247903    0.026432
 0.226844    0.026791
 0.206308    0.027082
 0.186348    0.027288
 0.167017    0.027394
 0.148373    0.027383
 0.130475    0.027233
 0.113388    0.026923
 0.097179    0.026430
 0.081920    0.025728
 0.067685    0.024789
 0.054553    0.023583
 0.042607    0.022078
 0.031933    0.020239
 0.022623    0.018032
 0.014770    0.015415
 0.008476    0.012349
 0.003843    0.008789
 0.000980    0.004689
 0.000000    0.000000
 0.000980    -0.000922
 0.003843    -0.001699
 0.008476    -0.002342
 0.014770    -0.002866
 0.022623    -0.003281
 0.031933    -0.003598
 0.042607    -0.003829
 0.054553    -0.003983
 0.067685    -0.004069
 0.081920    -0.004096
 0.097179    -0.004072
 0.113388    -0.004003
 0.130475    -0.003898
 0.148373    -0.003762
 0.167017    -0.003601
 0.186348    -0.003421
 0.206308    -0.003226
 0.226844    -0.003020
 0.247903    -0.002808
 0.269440    -0.002592
 0.291409    -0.002376
 0.313768    -0.002164
 0.336479    -0.001956
 0.359505    -0.001755
 0.382813    -0.001562
 0.406370    -0.001380
 0.430149    -0.001209
 0.454123    -0.001049
 0.478267    -0.000902
 0.502560    -0.000768
 0.526981    -0.000646
 0.551512    -0.000537
 0.576136    -0.000441
 0.600839    -0.000357
 0.625608    -0.000283
 0.650430    -0.000221
 0.675297    -0.000169
 0.700199    -0.000126
 0.725129    -0.000091
 0.750080    -0.000064
 0.775047    -0.000043
 0.800026    -0.000028
 0.825013    -0.000017
 0.850006    -0.000009
 0.875003    -0.000004
 0.900001    -0.000002
 0.925000    -0.000001
 0.950000    -0.000000
 0.975000    -0.000000
 1.000000    -0.000000
