000008
 1.000000    -0.000000
 0.975000    0.001925
 0.950000    0.003716
 0.925000    0.005398
 0.900001    0.006990
 0.875003    0.008509
 0.850006    0.009971
 0.825013    0.011386
 0.800026    0.012762
 0.775047    0.014107
 0.750080    0.015424
 0.725129    0.016715
 0.700199    0.017981
 0.675297    0.019219
 0.650430    0.020426
 0.625608    0.021598
 0.600839    0.022729
 0.576136    0.023812
 0.551512    0.024838
 0.526981    0.025800
 0.502560    0.026688
 0.478267    0.027493
 0.454123    0.028205
 0.430149    0.028814
 0.406370    0.029311
 0.382813    0.029687
 0.359505    0.029934
 0.336479    0.030042
 0.313768    0.030005
 0.291409    0.029817
 0.269440    0.029472
 0.247903    0.028968
 0.226844    0.028301
 0.206308    0.027473
 0.186348    0.026483
 0.167017    0.025336
 0.148373    0.024038
 0.130475    0.022597
 0.113388    0.021024
 0.097179    0.019331
 0.081920    0.017536
 0.067685    0.015658
 0.054553    0.013720
 0.042607    0.011748
 0.031933    0.009772
 0.022623    0.007826
 0.014770    0.005946
 0.008476    0.004176
 0.003843    0.002560
 0.000980    0.001150
 0.000000    0.000000
 0.000980    -0.000772
 0.003843    -0.001132
 0.008476    -0.001146
 0.014770    -0.000872
 0.022623    -0.000364
 0.031933    0.000327
 0.042607    0.001158
 0.054553    0.002086
 0.067685    0.003077
 0.081920    0.004096
 0.097179    0.005116
 0.113388    0.006111
 0.130475    0.007059
 0.148373    0.007943
 0.167017    0.008746
 0.186348    0.009458
 0.206308    0.010068
 0.226844    0.010570
 0.247903    0.010958
 0.269440    0.011232
 0.291409    0.011391
 0.313768    0.011436
 0.336479    0.011372
 0.359505    0.011204
 0.382813    0.010937
 0.406370    0.010581
 0.430149    0.010144
 0.454123    0.009636
 0.478267    0.009067
 0.502560    0.008448
 0.526981    0.007791
 0.551512    0.007107
 0.576136    0.006407
 0.600839    0.005704
 0.625608    0.005008
 0.650430    0.004331
 0.675297    0.003681
 0.700199    0.003068
 0.725129    0.002500
 0.750080    0.001984
 0.775047    0.001526
 0.800026    0.001129
 0.825013    0.000795
 0.850006    0.000526
 0.875003    0.000319
 0.900001    0.000171
 0.925000    0.000076
 0.950000    0.000023
 0.975000    0.000003
 1.000000    -0.000000
