name
1.000000  	0.000000  
0.999753  	-0.000000 
0.999013  	-0.000000 
0.997781  	-0.000000 
0.996057  	-0.000000 
0.993844  	-0.000000 
0.991144  	-0.000000 
0.987958  	-0.000000 
0.984292  	-0.000000 
0.980147  	-0.000000 
0.975528  	-0.000000 
0.970440  	-0.000000 
0.964888  	-0.000001 
0.958877  	-0.000001 
0.952414  	-0.000003 
0.945503  	-0.000004 
0.938153  	-0.000007 
0.930371  	-0.000011 
0.922164  	-0.000018 
0.913540  	-0.000027 
0.904508  	-0.000040 
0.895078  	-0.000057 
0.885257  	-0.000082 
0.875056  	-0.000114 
0.864484  	-0.000157 
0.853553  	-0.000212 
0.842274  	-0.000284 
0.830656  	-0.000375 
0.818712  	-0.000489 
0.806454  	-0.000630 
0.793893  	-0.000804 
0.781042  	-0.001016 
0.767913  	-0.001271 
0.754521  	-0.001577 
0.740877  	-0.001940 
0.726995  	-0.002368 
0.712890  	-0.002869 
0.698574  	-0.003450 
0.684062  	-0.004120 
0.669369  	-0.004889 
0.654508  	-0.005763 
0.639496  	-0.006754 
0.624345  	-0.007868 
0.609072  	-0.009114 
0.593691  	-0.010500 
0.578217  	-0.012033 
0.562667  	-0.013720 
0.547054  	-0.015566 
0.531395  	-0.017575 
0.515705  	-0.019752 
0.500000  	-0.022097 
0.484295  	-0.024611 
0.468605  	-0.027293 
0.452946  	-0.030138 
0.437333  	-0.033142 
0.421783  	-0.036298 
0.406309  	-0.039595 
0.390928  	-0.043022 
0.375655  	-0.046565 
0.360504  	-0.050208 
0.345492  	-0.053932 
0.330631  	-0.057717 
0.315938  	-0.061539 
0.301426  	-0.065375 
0.287110  	-0.069196 
0.273005  	-0.072976 
0.259123  	-0.076684 
0.245479  	-0.080290 
0.232087  	-0.083761 
0.218958  	-0.087066 
0.206107  	-0.090170 
0.193546  	-0.093042 
0.181288  	-0.095649 
0.169344  	-0.097958 
0.157726  	-0.099939 
0.146447  	-0.101562 
0.135516  	-0.102800 
0.124944  	-0.103627 
0.114743  	-0.104018 
0.104922  	-0.103955 
0.095492  	-0.103420 
0.086460  	-0.102397 
0.077836  	-0.100877 
0.069629  	-0.098853 
0.061847  	-0.096322 
0.054497  	-0.093284 
0.047586  	-0.089746 
0.041123  	-0.085716 
0.035112  	-0.081209 
0.029560  	-0.076242 
0.024472  	-0.070837 
0.019853  	-0.065020 
0.015708  	-0.058821 
0.012042  	-0.052272 
0.008856  	-0.045409 
0.006156  	-0.038272 
0.003943  	-0.030903 
0.002219  	-0.023345 
0.000987  	-0.015643 
0.000247  	-0.007846 
0.000000  	0.000000  
0.000247  	0.007858  
0.000987  	0.015736  
0.002219  	0.023657  
0.003943  	0.031640  
0.006156  	0.039704  
0.008856  	0.047866  
0.012042  	0.056141  
0.015708  	0.064544  
0.019853  	0.073084  
0.024472  	0.081769  
0.029560  	0.090605  
0.035112  	0.099593  
0.041123  	0.108732  
0.047586  	0.118017  
0.054497  	0.127439  
0.061847  	0.136988  
0.069629  	0.146647  
0.077836  	0.156398  
0.086460  	0.166221  
0.095492  	0.176089  
0.104922  	0.185976  
0.114743  	0.195851  
0.124944  	0.205684  
0.135516  	0.215438  
0.146447  	0.225078  
0.157726  	0.234568  
0.169344  	0.243869  
0.181288  	0.252942  
0.193546  	0.261748  
0.206107  	0.270249  
0.218958  	0.278407  
0.232087  	0.286184  
0.245479  	0.293544  
0.259123  	0.300453  
0.273005  	0.306878  
0.287110  	0.312789  
0.301426  	0.318158  
0.315938  	0.322961  
0.330631  	0.327174  
0.345492  	0.330778  
0.360504  	0.333758  
0.375655  	0.336100  
0.390928  	0.337795  
0.406309  	0.338838  
0.421783  	0.339224  
0.437333  	0.338956  
0.452946  	0.338036  
0.468605  	0.336473  
0.484295  	0.334275  
0.500000  	0.331456  
0.515705  	0.328033  
0.531395  	0.324023  
0.547054  	0.319447  
0.562667  	0.314329  
0.578217  	0.308693  
0.593691  	0.302567  
0.609072  	0.295979  
0.624345  	0.288958  
0.639496  	0.281536  
0.654508  	0.273745  
0.669369  	0.265617  
0.684062  	0.257186  
0.698574  	0.248484  
0.712890  	0.239547  
0.726995  	0.230407  
0.740877  	0.221098  
0.754521  	0.211654  
0.767913  	0.202108  
0.781042  	0.192492  
0.793893  	0.182839  
0.806454  	0.173180  
0.818712  	0.163546  
0.830656  	0.153966  
0.842274  	0.144470  
0.853553  	0.135087  
0.864484  	0.125843  
0.875056  	0.116765  
0.885257  	0.107878  
0.895078  	0.099208  
0.904508  	0.090778  
0.913540  	0.082611  
0.922164  	0.074728  
0.930371  	0.067150  
0.938153  	0.059897  
0.945503  	0.052987  
0.952414  	0.046438  
0.958877  	0.040267  
0.964888  	0.034489  
0.970440  	0.029119  
0.975528  	0.024170  
0.980147  	0.019655  
0.984292  	0.015585  
0.987958  	0.011969  
0.991144  	0.008817  
0.993844  	0.006137  
0.996057  	0.003935  
0.997781  	0.002217  
0.999013  	0.000986  
0.999753  	0.000247  
